PREFIXO SIGMA;NOME DA LINHA;SERVICO;LOCALIDADE;HORARIO;DIA_PARTIDA;TIPO_VEICULO;FREQUENCIA;LAT;LON;SENTIDO;SEQUENCIA
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;SAO PAULO;09:00;D+0;SEMILEITO - MISTO 26 LUGARES;Domingo;-23,5673865;-46,57038318;VOLTA;1
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;SAO JOSE DOS CAMPOS;10:30;D+0;SEMILEITO - MISTO 26 LUGARES;Domingo;-23,1840615;-45,8841754;VOLTA;2
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;VOLTA REDONDA;14:30;D+0;SEMILEITO - MISTO 26 LUGARES;Domingo;-22,5099676;-44,09352188;VOLTA;3
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;TRES RIOS;16:30;D+0;SEMILEITO - MISTO 26 LUGARES;Domingo;-22,117448;-43,21160944;VOLTA;4
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;LEOPOLDINA;20:30;D+0;SEMILEITO - MISTO 26 LUGARES;Domingo;-21,53072936;-42,64184413;VOLTA;5
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;GOVERNADOR VALADARES;01:40;D+1;SEMILEITO - MISTO 26 LUGARES;Domingo;-18,8528824;-41,94708133;VOLTA;6
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;TEOFILO OTONI;04:30;D+1;SEMILEITO - MISTO 26 LUGARES;Domingo;-17,86253981;-41,50963517;VOLTA;7
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;ITAOBIM;06:50;D+1;SEMILEITO - MISTO 26 LUGARES;Domingo;-16,55952592;-41,49897698;VOLTA;8
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;VITORIA DA CONQUISTA;10:00;D+1;SEMILEITO - MISTO 26 LUGARES;Domingo;-14,84800481;-40,83980954;VOLTA;9
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;JEQUIE;12:30;D+1;SEMILEITO - MISTO 26 LUGARES;Domingo;-13,85566401;-40,08860733;VOLTA;10
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;MILAGRES;14:45;D+1;SEMILEITO - MISTO 26 LUGARES;Domingo;-12,87057492;-39,8591271;VOLTA;11
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;FEIRA DE SANTANA;17:25;D+1;SEMILEITO - MISTO 26 LUGARES;Domingo;-12,22928425;-38,9600331;VOLTA;12
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;BARRO;11:00;D+2;SEMILEITO - MISTO 26 LUGARES;Domingo;-7,168208727;-38,77988065;VOLTA;13
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;JAGUARIBE;12:40;D+2;SEMILEITO - MISTO 26 LUGARES;Domingo;-5,886459045;-38,62300505;VOLTA;14
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);39570900;FORTALEZA;18:00;D+2;SEMILEITO - MISTO 26 LUGARES;Domingo;-3,723805035;-38,58992756;VOLTA;15
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;FORTALEZA;10:00;D+0;SEMILEITO - MISTO 26 LUGARES;Quarta;-3,723805035;-38,58992756;IDA;1
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;JAGUARIBE;14:40;D+0;SEMILEITO - MISTO 26 LUGARES;Quarta;-5,886459045;-38,62300505;IDA;2
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;BARRO;16:20;D+0;SEMILEITO - MISTO 26 LUGARES;Quarta;-7,168208727;-38,77988065;IDA;3
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;FEIRA DE SANTANA;11:15;D+1;SEMILEITO - MISTO 26 LUGARES;Quarta;-12,22928425;-38,9600331;IDA;4
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;MILAGRES;15:20;D+1;SEMILEITO - MISTO 26 LUGARES;Quarta;-12,87057492;-39,8591271;IDA;5
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;JEQUIE;17:35;D+1;SEMILEITO - MISTO 26 LUGARES;Quarta;-13,85566401;-40,08860733;IDA;6
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;VITORIA DA CONQUISTA;20:30;D+1;SEMILEITO - MISTO 26 LUGARES;Quarta;-14,84800481;-40,83980954;IDA;7
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;ITAOBIM;23:40;D+1;SEMILEITO - MISTO 26 LUGARES;Quarta;-16,55952592;-41,49897698;IDA;8
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;TEOFILO OTONI;03:30;D+2;SEMILEITO - MISTO 26 LUGARES;Quarta;-17,86253981;-41,50963517;IDA;9
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;GOVERNADOR VALADARES;05:55;D+2;SEMILEITO - MISTO 26 LUGARES;Quarta;-18,8528824;-41,94708133;IDA;10
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;LEOPOLDINA;11:05;D+2;SEMILEITO - MISTO 26 LUGARES;Quarta;-21,53072936;-42,64184413;IDA;11
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;TRES RIOS;13:35;D+2;SEMILEITO - MISTO 26 LUGARES;Quarta;-22,117448;-43,21160944;IDA;12
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;VOLTA REDONDA;15:50;D+2;SEMILEITO - MISTO 26 LUGARES;Quarta;-22,5099676;-44,09352188;IDA;13
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;SAO JOSE DOS CAMPOS;19:05;D+2;SEMILEITO - MISTO 26 LUGARES;Quarta;-23,1840615;-45,8841754;IDA;14
CESP0213084;FORTALEZA(CE) - SAO PAULO(SP);395721000;SAO PAULO;20:55;D+2;SEMILEITO - MISTO 26 LUGARES;Quarta;-23,5673865;-46,57038318;IDA;15
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;SAO PAULO;13:00;D+0;SEMI E CONV - MISTO 30L;Domingo;-23,5673865;-46,57038318;VOLTA;1
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;LEOPOLDINA;22:45;D+0;SEMI E CONV - MISTO 30L;Domingo;-21,53072936;-42,64184413;VOLTA;2
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;GOVERNADOR VALADARES;04:25;D+1;SEMI E CONV - MISTO 30L;Domingo;-18,8528824;-41,94708133;VOLTA;3
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;TEOFILO OTONI;07:00;D+1;SEMI E CONV - MISTO 30L;Domingo;-17,86253981;-41,50963517;VOLTA;4
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;ITAOBIM;09:55;D+1;SEMI E CONV - MISTO 30L;Domingo;-16,55952592;-41,49897698;VOLTA;5
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;VITORIA DA CONQUISTA;13:05;D+1;SEMI E CONV - MISTO 30L;Domingo;-14,84800481;-40,83980954;VOLTA;6
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;JEQUIE;17:50;D+1;SEMI E CONV - MISTO 30L;Domingo;-13,85566401;-40,08860733;VOLTA;7
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;ARACAJU;02:05;D+2;SEMI E CONV - MISTO 30L;Domingo;-10,9072158;-37,04821264;VOLTA;8
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;SERRA TALHADA;10:20;D+2;SEMI E CONV - MISTO 30L;Domingo;-7,98799752;-38,29631495;VOLTA;9
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;OURICURI;14:05;D+2;SEMI E CONV - MISTO 30L;Domingo;-7,883151975;-40,08146258;VOLTA;10
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;ARARIPINA;15:10;D+2;SEMI E CONV - MISTO 30L;Domingo;-7,5781415;-40,50246058;VOLTA;11
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;PICOS;17:25;D+2;SEMI E CONV - MISTO 30L;Domingo;-7,081373912;-41,46882671;VOLTA;12
CESP0213103;CANINDE(CE) - SAO PAULO(SP);30891300;CANINDE;00:10;D+3;SEMI E CONV - MISTO 30L;Domingo;-4,35534429;-39,31034295;VOLTA;13
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;CANINDE;07:00;D+0;SEMI E CONV - MISTO 30L;Sexta;-4,35534429;-39,31034295;IDA;1
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;PICOS;14:20;D+0;SEMI E CONV - MISTO 30L;Sexta;-7,081373912;-41,46882671;IDA;2
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;ARARIPINA;15:10;D+0;SEMI E CONV - MISTO 30L;Sexta;-7,5781415;-40,50246058;IDA;3
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;OURICURI;16:40;D+0;SEMI E CONV - MISTO 30L;Sexta;-7,883151975;-40,08146258;IDA;4
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;SERRA TALHADA;22:00;D+0;SEMI E CONV - MISTO 30L;Sexta;-7,98799752;-38,29631495;IDA;5
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;ARACAJU;05:55;D+1;SEMI E CONV - MISTO 30L;Sexta;-10,9072158;-37,04821264;IDA;6
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;JEQUIE;16:45;D+1;SEMI E CONV - MISTO 30L;Sexta;-13,85566401;-40,08860733;IDA;7
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;VITORIA DA CONQUISTA;19:10;D+1;SEMI E CONV - MISTO 30L;Sexta;-14,84800481;-40,83980954;IDA;8
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;ITAOBIM;22:55;D+1;SEMI E CONV - MISTO 30L;Sexta;-16,55952592;-41,49897698;IDA;9
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;TEOFILO OTONI;01:55;D+2;SEMI E CONV - MISTO 30L;Sexta;-17,86253981;-41,50963517;IDA;10
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;GOVERNADOR VALADARES;04:15;D+2;SEMI E CONV - MISTO 30L;Sexta;-18,8528824;-41,94708133;IDA;11
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;LEOPOLDINA;08:55;D+2;SEMI E CONV - MISTO 30L;Sexta;-21,53072936;-42,64184413;IDA;12
CESP0213103;CANINDE(CE) - SAO PAULO(SP);303100700;SAO PAULO;18:45;D+2;SEMI E CONV - MISTO 30L;Sexta;-23,5673865;-46,57038318;IDA;13
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;SAO PAULO;09:00;D+0;SEMI E CONV - MISTO 16;Domingo;-23,5673865;-46,57038318;VOLTA;1
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;SAO JOSE DOS CAMPOS;10:30;D+0;SEMI E CONV - MISTO 16;Domingo;-23,1840615;-45,8841754;VOLTA;2
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;TRES RIOS;16:30;D+0;SEMI E CONV - MISTO 16;Domingo;-22,117448;-43,21160944;VOLTA;3
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;LEOPOLDINA;20:30;D+0;SEMI E CONV - MISTO 16;Domingo;-21,53072936;-42,64184413;VOLTA;4
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;GOVERNADOR VALADARES;01:40;D+1;SEMI E CONV - MISTO 16;Domingo;-18,8528824;-41,94708133;VOLTA;5
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;TEOFILO OTONI;04:30;D+1;SEMI E CONV - MISTO 16;Domingo;-17,86253981;-41,50963517;VOLTA;6
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;ITAOBIM;06:50;D+1;SEMI E CONV - MISTO 16;Domingo;-16,55952592;-41,49897698;VOLTA;7
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;VITORIA DA CONQUISTA;10:00;D+1;SEMI E CONV - MISTO 16;Domingo;-14,84800481;-40,83980954;VOLTA;8
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;JEQUIE;12:30;D+1;SEMI E CONV - MISTO 16;Domingo;-13,85566401;-40,08860733;VOLTA;9
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;MILAGRES;14:45;D+1;SEMI E CONV - MISTO 16;Domingo;-12,87057492;-39,8591271;VOLTA;10
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;FEIRA DE SANTANA;17:25;D+1;SEMI E CONV - MISTO 16;Domingo;-12,22928425;-38,9600331;VOLTA;11
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;CABROBO;01:15;D+2;SEMI E CONV - MISTO 16;Domingo;-8,515105483;-39,30984134;VOLTA;12
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;BREJO SANTO;03:25;D+2;SEMI E CONV - MISTO 16;Domingo;-7,491638009;-38,98551387;VOLTA;13
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);3952000;JUAZEIRO DO NORTE;04:35;D+2;SEMI E CONV - MISTO 16;Domingo;-7,210766;-39,31699336;VOLTA;14
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;JUAZEIRO DO NORTE;20:00;D+0;SEMI E CONV - MISTO 16;Quarta;-7,210766;-39,31699336;IDA;1
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;BREJO SANTO;21:10;D+0;SEMI E CONV - MISTO 16;Quarta;-7,491638009;-38,98551387;IDA;2
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;CABROBO;23:20;D+0;SEMI E CONV - MISTO 16;Quarta;-8,515105483;-39,30984134;IDA;3
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;FEIRA DE SANTANA;09:45;D+1;SEMI E CONV - MISTO 16;Quarta;-12,22928425;-38,9600331;IDA;4
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;MILAGRES;13:50;D+1;SEMI E CONV - MISTO 16;Quarta;-12,87057492;-39,8591271;IDA;5
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;JEQUIE;16:05;D+1;SEMI E CONV - MISTO 16;Quarta;-13,85566401;-40,08860733;IDA;6
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;VITORIA DA CONQUISTA;19:00;D+1;SEMI E CONV - MISTO 16;Quarta;-14,84800481;-40,83980954;IDA;7
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;ITAOBIM;22:10;D+1;SEMI E CONV - MISTO 16;Quarta;-16,55952592;-41,49897698;IDA;8
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;TEOFILO OTONI;02:00;D+2;SEMI E CONV - MISTO 16;Quarta;-17,86253981;-41,50963517;IDA;9
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;GOVERNADOR VALADARES;04:25;D+2;SEMI E CONV - MISTO 16;Quarta;-18,8528824;-41,94708133;IDA;10
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;LEOPOLDINA;09:35;D+2;SEMI E CONV - MISTO 16;Quarta;-21,53072936;-42,64184413;IDA;11
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;TRES RIOS;12:05;D+2;SEMI E CONV - MISTO 16;Quarta;-22,117448;-43,21160944;IDA;12
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;SAO JOSE DOS CAMPOS;17:20;D+2;SEMI E CONV - MISTO 16;Quarta;-23,1840615;-45,8841754;IDA;13
CESP0213108;JUAZEIRO DO NORTE(CE) - SAO PAULO(SP);395732000;SAO PAULO;19:10;D+2;SEMI E CONV - MISTO 16;Quarta;-23,5673865;-46,57038318;IDA;14
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;BRASILIA;14:00;D+0;SEMI E CONV - MISTO 16;Quarta;-15,79408736;-47,88790548;IDA;1
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;BARREIRAS;00:52;D+1;SEMI E CONV - MISTO 16;Quarta;-12,14492489;-45,00416844;IDA;2
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;SANTO ESTEVAO;12:22;D+1;SEMI E CONV - MISTO 16;Quarta;-12,42889323;-39,2531902;IDA;3
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;FEIRA DE SANTANA;13:02;D+1;SEMI E CONV - MISTO 16;Quarta;-12,22928425;-38,9600331;IDA;4
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;ALAGOINHAS;14:17;D+1;SEMI E CONV - MISTO 16;Quarta;-12,13418259;-38,42261577;IDA;5
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;ESTANCIA;16:52;D+1;SEMI E CONV - MISTO 16;Quarta;-11,26794865;-37,44001085;IDA;6
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;ARACAJU;17:52;D+1;SEMI E CONV - MISTO 16;Quarta;-10,9072158;-37,04821264;IDA;7
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;PROPRIA;19:22;D+1;SEMI E CONV - MISTO 16;Quarta;-10,20820732;-36,84209936;IDA;8
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;SAO MIGUEL DOS CAMPOS;21:17;D+1;SEMI E CONV - MISTO 16;Quarta;-9,779934576;-36,09426427;IDA;9
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;MACEIO;22:35;D+1;SEMI E CONV - MISTO 16;Quarta;-9,660822152;-35,70162991;IDA;10
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;BRASILIA;19:55;D+0;SEMI E CONV - MISTO 16;Segunda;-15,79408736;-47,88790548;IDA;1
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;BARREIRAS;06:47;D+1;SEMI E CONV - MISTO 16;Segunda;-12,14492489;-45,00416844;IDA;2
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;SANTO ESTEVAO;18:17;D+1;SEMI E CONV - MISTO 16;Segunda;-12,42889323;-39,2531902;IDA;3
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;FEIRA DE SANTANA;18:57;D+1;SEMI E CONV - MISTO 16;Segunda;-12,22928425;-38,9600331;IDA;4
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;ALAGOINHAS;20:12;D+1;SEMI E CONV - MISTO 16;Segunda;-12,13418259;-38,42261577;IDA;5
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;ESTANCIA;22:47;D+1;SEMI E CONV - MISTO 16;Segunda;-11,26794865;-37,44001085;IDA;6
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;ARACAJU;23:47;D+1;SEMI E CONV - MISTO 16;Segunda;-10,9072158;-37,04821264;IDA;7
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;PROPRIA;01:17;D+2;SEMI E CONV - MISTO 16;Segunda;-10,20820732;-36,84209936;IDA;8
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;SAO MIGUEL DOS CAMPOS;03:12;D+2;SEMI E CONV - MISTO 16;Segunda;-9,779934576;-36,09426427;IDA;9
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291400;MACEIO;04:22;D+2;SEMI E CONV - MISTO 16;Segunda;-9,660822152;-35,70162991;IDA;10
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;MACEIO;21:30;D+0;SEMI E CONV - MISTO 16;Quarta;-9,660822152;-35,70162991;VOLTA;1
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;SAO MIGUEL DOS CAMPOS;22:40;D+0;SEMI E CONV - MISTO 16;Quarta;-9,779934576;-36,09426427;VOLTA;2
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;PROPRIA;00:35;D+1;SEMI E CONV - MISTO 16;Quarta;-10,20820732;-36,84209936;VOLTA;3
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;ARACAJU;02:05;D+1;SEMI E CONV - MISTO 16;Quarta;-10,9072158;-37,04821264;VOLTA;4
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;ESTANCIA;03:05;D+1;SEMI E CONV - MISTO 16;Quarta;-11,26794865;-37,44001085;VOLTA;5
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;ALAGOINHAS;05:40;D+1;SEMI E CONV - MISTO 16;Quarta;-12,13418259;-38,42261577;VOLTA;6
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;FEIRA DE SANTANA;06:55;D+1;SEMI E CONV - MISTO 16;Quarta;-12,22928425;-38,9600331;VOLTA;7
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;SANTO ESTEVAO;07:35;D+1;SEMI E CONV - MISTO 16;Quarta;-12,42889323;-39,2531902;VOLTA;8
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;BARREIRAS;19:05;D+1;SEMI E CONV - MISTO 16;Quarta;-12,14492489;-45,00416844;VOLTA;9
DFAL0213037;BRASILIA(DF) - MACEIO(AL);1291800;BRASILIA;06:00;D+2;SEMI E CONV - MISTO 16;Quarta;-15,79408736;-47,88790548;VOLTA;10
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;MACEIO;02:50;D+0;SEMI E CONV - MISTO 16;Terça;-9,660822152;-35,70162991;VOLTA;1
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;SAO MIGUEL DOS CAMPOS;04:00;D+0;SEMI E CONV - MISTO 16;Terça;-9,779934576;-36,09426427;VOLTA;2
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;PROPRIA;05:55;D+0;SEMI E CONV - MISTO 16;Terça;-10,20820732;-36,84209936;VOLTA;3
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;ARACAJU;07:25;D+0;SEMI E CONV - MISTO 16;Terça;-10,9072158;-37,04821264;VOLTA;4
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;ESTANCIA;08:25;D+0;SEMI E CONV - MISTO 16;Terça;-11,26794865;-37,44001085;VOLTA;5
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;ALAGOINHAS;11:00;D+0;SEMI E CONV - MISTO 16;Terça;-12,13418259;-38,42261577;VOLTA;6
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;FEIRA DE SANTANA;12:15;D+0;SEMI E CONV - MISTO 16;Terça;-12,22928425;-38,9600331;VOLTA;7
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;SANTO ESTEVAO;12:55;D+0;SEMI E CONV - MISTO 16;Terça;-12,42889323;-39,2531902;VOLTA;8
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;BARREIRAS;00:25;D+1;SEMI E CONV - MISTO 16;Terça;-12,14492489;-45,00416844;VOLTA;9
DFAL0213037;BRASILIA(DF) - MACEIO(AL);129620250;BRASILIA;11:17;D+1;SEMI E CONV - MISTO 16;Terça;-15,79408736;-47,88790548;VOLTA;10
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;BRASILIA;14:00;D+0;SEMI E CONV - MISTO 16;Segunda;-15,79408736;-47,88790548;IDA;1
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;BARREIRAS;00:52;D+1;SEMI E CONV - MISTO 16;Segunda;-12,14492489;-45,00416844;IDA;2
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;SANTO ESTEVAO;12:22;D+1;SEMI E CONV - MISTO 16;Segunda;-12,42889323;-39,2531902;IDA;3
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;FEIRA DE SANTANA;13:02;D+1;SEMI E CONV - MISTO 16;Segunda;-12,22928425;-38,9600331;IDA;4
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;ALAGOINHAS;14:17;D+1;SEMI E CONV - MISTO 16;Segunda;-12,13418259;-38,42261577;IDA;5
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;ESTANCIA;16:52;D+1;SEMI E CONV - MISTO 16;Segunda;-11,26794865;-37,44001085;IDA;6
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;ARACAJU;17:52;D+1;SEMI E CONV - MISTO 16;Segunda;-10,9072158;-37,04821264;IDA;7
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;PROPRIA;19:22;D+1;SEMI E CONV - MISTO 16;Segunda;-10,20820732;-36,84209936;IDA;8
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;SAO MIGUEL DOS CAMPOS;21:17;D+1;SEMI E CONV - MISTO 16;Segunda;-9,779934576;-36,09426427;IDA;9
DFAL0213037;BRASILIA(DF) - MACEIO(AL);962501400;MACEIO;22:27;D+1;SEMI E CONV - MISTO 16;Segunda;-9,660822152;-35,70162991;IDA;10
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;NATAL;16:30;D+0;FROTA SEMI E CONV - 46 LUGARES;Sexta;-5,750898538;-35,25225473;VOLTA;1
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;MAMANGUAPE;18:25;D+0;FROTA SEMI E CONV - 46 LUGARES;Sexta;-6,833715147;-35,1238932;VOLTA;2
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;JOAO PESSOA;19:25;D+0;FROTA SEMI E CONV - 46 LUGARES;Sexta;-7,14938202;-34,87338481;VOLTA;3
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;RECIFE;21:50;D+0;FROTA SEMI E CONV - 46 LUGARES;Sexta;-8,062762483;-34,88894194;VOLTA;4
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;MACEIO;02:20;D+1;FROTA SEMI E CONV - 46 LUGARES;Sexta;-9,660822152;-35,70162991;VOLTA;5
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;ARACAJU;07:15;D+1;FROTA SEMI E CONV - 46 LUGARES;Sexta;-10,9072158;-37,04821264;VOLTA;6
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;FEIRA DE SANTANA;13:50;D+1;FROTA SEMI E CONV - 46 LUGARES;Sexta;-12,22928425;-38,9600331;VOLTA;7
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;VITORIA DA CONQUISTA;21:00;D+1;FROTA SEMI E CONV - 46 LUGARES;Sexta;-14,84800481;-40,83980954;VOLTA;8
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;TEOFILO OTONI;04:50;D+2;FROTA SEMI E CONV - 46 LUGARES;Sexta;-17,86253981;-41,50963517;VOLTA;9
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;GOVERNADOR VALADARES;07:30;D+2;FROTA SEMI E CONV - 46 LUGARES;Sexta;-18,8528824;-41,94708133;VOLTA;10
MGRN0213055;BELO HORIZONTE(MG) - NATAL(RN);69906000;CORONEL FABRICIANO;10:00;D+2;FROTA SEMI E CONV - 46 LUGARES;Sexta;-19,52505284;-42,62434658;VOLTA;11
